puuid,user,tag,hs_percent,body_percent,leg_percent,s_damage_per_round,s_kd_ratio,s_hs_percent,s_win_percent,s_kast_percent,s_dd_round,s_acs,s_kad_ratio,s_kills_per_round,deaths_per_game,kills_per_game,assists_per_game,first_bloods_per_game,flawless_rounds_per_game,aces_per_game,smurf_label
82580689-cc01-5c96-a931-099625093719,Berry,3333,24.0,72.0,4.0,154.2,1.19,22.6,44.4,74.6,24.0,234.2,1.66,0.8,14.541,17.331857142857142,6.739285714285715,1.9028571428571428,0.7928571428571428,0.0475714285714285,suspicious
64d4e910-23ab-5e50-a8da-224fe1d90f96,DarthNemesis25,0,25.2,69.8,5.0,157.8,1.12,24.0,50.0,71.0,16.0,243.6,1.4,0.8,14.932203389830509,16.677966101694917,4.245762711864407,2.73728813559322,0.7627118644067796,0.0508474576271186,suspicious
6a11d0e6-d462-5fda-a1e5-aa305473a683,yumechii,9846,22.9,72.6,4.5,158.6,1.14,22.4,50.0,74.1,18.0,242.4,1.48,0.8,15.31081081081081,17.385135135135137,5.222972972972973,1.9527027027027024,0.6148648648648649,0.0337837837837837,suspicious
8c087fcb-54e1-52ba-b02a-7a58c0ad1018,Ripple,0089,34.4,58.3,7.3,142.7,1.02,32.0,48.6,70.0,-1.0,217.2,1.3,0.8,15.309,15.66,4.266,2.43,0.648,0.027,normal player
3d3701f5-c4e3-56fb-87cd-eab65846b621,huh jar,wisp,27.9,68.4,3.7,147.5,1.0,27.2,47.8,72.2,1.0,226.0,1.36,0.8,16.295454545454543,16.252,5.844636363636363,2.607272727272727,0.7387272727272726,0.0217272727272727,normal player
d18a6eb6-e29f-510f-8b5e-ef50bef0c1d6,boxhot,710,21.0,73.4,5.6,142.4,1.01,22.4,42.4,67.5,-11.0,217.4,1.33,0.8,16.959999999999997,17.11142857142857,5.421142857142856,2.12,0.6965714285714284,0.0,normal player
70a9a350-001a-54dd-8c12-f4c2ff13729b,Tootsie,uwu,33.6,64.0,2.4,125.6,0.82,32.7,45.1,64.5,-25.0,189.6,1.03,0.7,16.412478260869566,13.43195652173913,3.4119130434782607,1.9412608695652176,0.6470869565217391,0.0392173913043478,normal player
0917a767-0e42-57c8-9496-738b0ad41ac5,고양이,ttv,26.5,68.5,5.0,116.5,0.88,26.8,45.4,69.3,-13.0,173.4,1.26,0.6,14.13075,12.3715,5.386090909090909,1.0576136363636364,0.7687045454545455,0.0103181818181818,normal player
f8132fd0-25a8-559d-9cfe-c990f613ba1a,catpersonX3,meow,19.1,80.9,0.0,206.7,1.12,19.1,33.3,76.1,43.0,333.8,1.38,1.0,13.986,15.650999999999998,3.663,4.994999999999999,0.6659999999999999,0.0,most likely smurf
9dcb6962-9d62-5813-a3e4-fde9c3016378,Eric Cartman,G59,10.7,78.2,11.1,164.1,1.28,10.7,50.0,78.5,18.0,256.3,1.6,0.9,14.25,18.25,4.5,1.0,0.25,0.0,suspicious
5962fe20-10fe-5a25-a414-69b72ae90229,jdubMAD1,3603,15.1,76.9,7.9,118.3,0.83,13.7,52.1,68.4,-13.0,173.7,1.09,0.6,14.71304,12.191400000000002,3.8345600000000006,1.2087200000000002,0.6043600000000001,0.02084,normal player
ecd7d369-19b6-5fb4-97fe-3ffe395934d8,Bánh Mỳ,H2O,35.5,59.1,5.4,143.4,0.98,33.3,47.0,70.7,7.0,211.5,1.28,0.7,15.464516129032258,15.130967741935484,4.639354838709678,2.1074193548387097,0.985483870967742,0.0,normal player
c3b16d22-6053-5ea0-a543-0c41adcd900d,criminal,boy,12.6,78.6,8.8,132.5,0.84,14.5,43.9,67.3,-19.0,207.3,1.15,0.7,17.52972413793103,147.97327586206893,5.313413793103448,2.6491379310344825,0.6357931034482758,0.0,normal player
c8b9cc21-fcf8-50c2-afd1-41fb90be6d38,veiny dih,DRNFY,31.3,64.3,4.3,156.2,1.09,30.5,53.3,71.2,9.0,241.0,1.36,0.8,15.6538,17.1134,4.1492,2.665,0.8774,0.0328,suspicious
8fbed017-38cf-5df6-88a9-a3c9bddcee64,Gwim,idwin,35.4,59.8,4.8,151.0,1.17,31.3,49.8,70.7,10.0,230.5,1.49,0.8,14.935743589743588,17.400205128205126,4.865076923076923,2.1409743589743586,0.7959487179487178,0.0255384615384615,suspicious
bad8df1f-8feb-553f-8e85-cfa74a005b43,Azure,SKYY,12.1,75.8,12.1,121.0,0.82,12.7,35.2,69.1,-12.0,179.4,1.22,0.6,14.487578947368425,11.930947368421055,5.687578947368422,1.2227368421052631,0.648421052631579,0.0,normal player
3a959a41-afb9-5a62-94e7-1b42d76e0625,kairo,444,28.5,66.8,4.7,136.5,0.96,25.3,48.9,68.8,-6.0,209.3,1.26,0.7,15.85654411764706,15.212933823529411,4.796514705882354,2.5456764705882358,0.9204705882352942,0.032360294117647,normal player
e51b07d1-95bd-5a72-86be-87c2dac0f8b1,WW Jai,8713,7.7,79.4,12.9,95.4,0.53,7.4,42.9,62.2,-69.0,140.7,0.74,0.5,18.637666666666664,9.867,4.004,0.6673333333333333,0.572,0.0,normal player
0f9237d4-c913-5fe2-8465-1115b8c81b76,Ibuprofriend,GOML,12.3,77.9,9.8,118.4,0.84,11.6,48.3,68.3,-26.0,187.7,1.21,0.6,16.02373684210526,13.532473684210526,5.796,1.7625263157894735,0.6694210526315789,0.0169473684210526,normal player
5d8cce98-bbd2-50f5-af38-e5ec5cd26da7,kreeyuh77,80085,29.8,66.9,3.3,89.5,0.77,29.8,75.0,67.0,-33.0,137.8,1.08,0.5,15.0,11.5,4.75,2.25,0.75,0.0,normal player
a85ff215-9034-5edc-877f-122c8f354b61,Just for fun,LOL2,31.6,67.5,0.8,123.4,0.8,31.6,57.1,64.0,-19.0,184.7,0.99,0.6,16.70175,13.4185,3.1405,2.71225,0.4282499999999999,0.0,normal player
76364de6-f694-53b3-91b9-3ad450475a67,I miss her,WGQG,21.7,72.9,5.3,145.3,0.99,21.3,50.0,69.2,-3.0,220.9,1.26,0.8,15.8125,15.625,4.34375,2.8125,0.34375,0.0,normal player
948b9870-24da-5aee-835b-6cac67af50da,MonkeyThugger,pmo,35.0,62.1,2.9,134.0,0.96,33.6,52.2,69.9,-10.0,204.4,1.24,0.7,15.971750000000002,15.362750000000002,4.3645000000000005,1.8777500000000005,0.6815000000000001,0.0435,normal player
5d1a8185-5311-5dba-bb61-9a999510072a,SócNhỏ,VIETZ,24.9,70.5,4.6,149.4,1.11,25.4,50.0,73.6,13.0,225.3,1.55,0.8,15.166666666666666,16.86111111111111,6.722222222222222,1.8333333333333333,0.6944444444444444,0.0,normal player
e7a26237-7ec3-5780-8676-f9f01fafc0c4,Stin,6889,23.0,72.0,5.0,180.3,1.29,23.0,28.6,73.0,36.0,271.7,1.58,1.0,16.5165,21.2355,4.790500000000001,3.289,1.0725,0.143,most likely smurf
0b24977a-2e0d-599e-8192-8a9b29ade0e1,lucki,119,29.6,66.7,3.6,149.9,1.06,30.4,50.0,73.7,9.0,222.1,1.44,0.8,15.45,16.45,5.85,1.275,0.8,0.0,normal player
2fef755f-0f16-53ef-9d3e-64842d92e880,heck,angel,27.8,68.4,3.8,149.6,1.05,28.2,53.1,69.6,0.0,228.5,1.32,0.8,15.93,16.791913043478264,4.255695652173913,2.8935652173913047,0.7310869565217393,0.0384782608695652,suspicious
558ef7fa-96f7-519e-b15a-67d016decafa,WaterToucher,NA1,24.8,71.3,4.0,137.1,0.97,28.1,52.4,67.3,-2.0,208.0,1.25,0.7,15.57709090909091,15.11660606060606,4.430181818181818,2.747030303030303,0.6669090909090909,0.0158787878787878,normal player
d2ac2470-7613-5ab7-be03-68b492736479,HERR,LOVE,24.4,71.1,4.5,158.3,1.11,22.2,50.6,72.3,19.0,237.9,1.43,0.8,15.413865546218489,17.123210084033616,4.940941176470589,2.9084369747899164,0.8376638655462186,0.0212605042016806,suspicious
82e8a64b-bd82-5f25-9049-d1c51fd41077,vandy,goat,12.0,80.0,7.9,147.7,0.99,14.8,48.4,72.3,4.0,222.6,1.38,0.8,15.121729729729733,15.036702702702703,5.781837837837838,1.6547567567567567,0.8306486486486486,0.0261621621621621,normal player
325240ba-2c94-5e47-b06f-019232d2cc0d,Orphan Monkey,8702,29.0,66.5,4.5,166.9,1.16,28.0,40.0,67.7,16.0,262.0,1.37,0.9,16.55,19.183333333333337,3.55,3.4,0.65,0.15,most likely smurf
18f5b2c8-c6a0-507f-a6e0-3cebb2c3c436,DarkLava88,3770,23.5,71.6,4.9,158.4,1.09,23.3,41.0,70.6,18.0,235.1,1.35,0.8,15.785,17.143125,4.2025,2.87,0.9225,0.025625,suspicious
7a998de1-e974-52ca-a89e-05c45463056a,JesusSaves,GTGOD,21.8,70.9,7.3,140.8,0.96,22.1,51.6,70.2,1.0,207.4,1.28,0.7,15.562194690265487,14.973132743362832,4.931681415929203,1.990938053097345,0.7671504424778761,0.0182654867256637,normal player
f568c376-401d-508b-9aaf-508abd07452a,po and oogway,lol,34.5,62.6,2.9,172.0,1.23,39.1,55.4,70.2,10.0,259.4,1.44,0.9,15.583483870967742,19.104064516129032,3.324,3.3776129032258067,0.9829032258064516,0.0,most likely smurf
1e3055c4-4df1-5e98-b5bd-9512b21ef727,Bread Pitt,CHAE,33.2,62.1,4.7,155.6,1.14,31.7,62.9,72.5,21.0,229.3,1.53,0.8,14.941327868852458,17.044868852459015,5.846606557377049,1.4951639344262293,0.7011803278688524,0.0618688524590163,most likely smurf
d0aec28f-d9e1-5e86-9490-d1bba019bb44,DuckLego,3204,16.6,75.4,8.0,153.2,0.97,16.6,50.0,65.5,7.0,222.3,1.38,0.7,15.1,14.6,6.3,1.8,0.6,0.1,normal player
5fb9b76c-13a2-5424-b322-1cab5c32fb4c,oob,3j2,29.5,65.9,4.6,149.7,0.99,29.6,51.1,70.8,-3.0,223.6,1.29,0.8,16.7097,16.5053,5.1173,2.2046,0.6716,0.0219,suspicious
b4f48d25-7c74-5f5b-88a5-b3cf919898ed,IIIIIIIIllllllll,CODE,23.2,71.6,5.2,121.8,0.9,22.5,45.8,69.2,-16.0,182.4,1.2,0.6,15.322181818181818,13.781636363636364,4.58,1.748727272727273,0.7078181818181818,0.0,normal player
6ccf159b-0d45-51c5-94ef-e43b0f1706e5,Fresh MrTimBit,4262,26.8,67.0,6.3,127.2,0.94,24.6,50.5,69.4,-14.0,193.1,1.35,0.7,15.7762,14.7662,6.6054,1.3231,0.8483999999999999,0.0202,normal player
a42da5c0-a628-578d-92a6-b9f5c8864182,MarkWestForever,NA1,16.9,78.5,4.6,148.1,0.99,20.2,51.5,68.6,1.0,220.5,1.3,0.7,15.874117647058824,15.712549019607843,4.847058823529411,1.7166666666666666,0.6462745098039215,0.0302941176470588,normal player
2b58b8c4-b478-5eda-934d-f8056691e3e3,Raidism,6438,29.0,64.6,6.4,121.3,0.72,28.7,47.8,66.4,-34.0,178.9,1.05,0.6,16.469272727272724,11.81963636363636,5.475272727272727,1.4339999999999995,0.5649090909090908,0.0,normal player
6d15746d-f147-5d12-a000-bbb80fd73ec9,LionBoss300,2376,28.4,66.3,5.4,143.3,1.08,28.4,52.9,70.9,12.0,218.0,1.45,0.7,15.282222222222222,16.45777777777778,5.760222222222222,1.998444444444444,0.999222222222222,0.0,normal player
7d5d2f76-1581-572a-b51c-9d29ddcf9a63,huff,4444,34.7,61.0,4.3,137.7,0.99,34.8,49.2,71.3,-4.0,206.9,1.37,0.7,15.54041379310345,15.345310344827588,5.92944827586207,2.2224827586206897,0.839793103448276,0.0339310344827586,normal player
efdd86b8-c60a-5564-a711-248cd0077131,paintsniffer82,yesok,20.5,74.1,5.5,125.2,0.95,21.7,54.7,71.0,-7.0,189.7,1.28,0.7,14.168634146341466,13.47487804878049,4.642829268292684,1.520926829268293,0.720439024390244,0.0266829268292682,normal player
4afa7f67-351a-59a0-ab80-77985d429586,phrogchamp,erm,20.3,74.7,5.0,144.2,1.04,19.6,48.6,76.9,0.0,220.3,1.41,0.8,14.951647058823532,15.58058823529412,5.517529411764707,2.201294117647059,0.829058823529412,0.0,suspicious
1c0562f6-8778-5e6e-8aef-876a234516f1,llPriddyll,0422,23.5,68.7,7.8,152.9,0.98,27.2,46.8,67.0,-1.0,231.3,1.29,0.8,16.696216216216214,16.38,5.211243243243243,3.5036756756756757,0.7968648648648647,0.0885405405405405,normal player
29b8ceda-3118-50ed-87e7-31d6f36d0ea3,JENNIE,6ft2,35.1,60.0,4.9,156.2,1.21,31.7,54.8,71.9,22.0,237.5,1.52,0.9,15.034260869565216,18.23886956521739,4.562695652173913,2.358782608695652,0.726695652173913,0.0476521739130434,suspicious
d93656d2-d182-57db-a929-dae446450c77,Jaewon,lava,21.6,73.3,5.1,146.0,0.99,22.1,53.8,68.8,1.0,222.0,1.3,0.8,16.07595238095238,15.87953968253968,4.961555555555555,3.3859841269841264,0.760031746031746,0.0341587301587301,suspicious
8cd0f0d4-fbb4-5bc2-92c6-a3ac4767e81f,tomie,0101,18.0,78.6,3.5,123.1,0.92,18.7,61.5,70.3,-6.0,182.1,1.27,0.6,14.375625,13.2609375,4.996875,1.1146875,0.7303125,0.0,normal player
9d1e00f4-052c-5d3b-9197-16c660c71f82,sigma,g00n,24.0,68.9,7.1,149.9,1.07,23.7,57.9,72.3,16.0,219.3,1.44,0.7,14.371890410958905,15.3712602739726,5.29031506849315,1.8797671232876711,0.8486712328767122,0.0158630136986301,normal player
53ee65cf-6159-5ae2-9d09-80f704302b57,ToyRoy,2050,19.5,76.4,4.0,153.4,1.11,18.7,48.6,72.2,16.0,230.7,1.37,0.8,15.380470588235292,17.095764705882353,4.011882352941176,2.353764705882353,0.7147058823529411,0.0381176470588235,suspicious
fea0e615-708b-5f6c-a87a-fd5a15ebd708,Risu,yyzq,27.6,67.8,4.6,148.3,1.07,26.6,47.6,72.9,8.0,224.0,1.42,0.8,15.183318181818182,16.17859090909091,5.371227272727273,1.8985909090909088,0.7735,0.0216363636363636,normal player
d6687bfa-07d2-54bf-a3a7-3690beb0bdbb,QuoC,VGB,25.5,68.0,6.4,119.0,0.82,22.4,38.8,67.9,-23.0,180.2,1.23,0.6,14.997692307692306,12.304076923076922,6.207999999999999,1.261,0.582,0.0149230769230769,normal player
2ba1bd29-0761-5123-8765-090379acf243,kushy,8152,23.0,70.7,6.3,137.7,1.02,21.8,57.3,70.0,1.0,208.6,1.35,0.7,14.636966666666666,14.929833333333333,4.857766666666667,2.4639,0.7831,0.0382,suspicious
4c0ccce6-ebca-5fc3-8c23-c037e9aec3a1,Ovrborred,2551,26.5,66.5,6.9,121.8,0.9,28.6,47.0,70.0,-6.0,182.6,1.26,0.6,14.987042253521125,13.504225352112677,5.4281690140845065,1.41,0.6487323943661971,0.0,normal player
e9e724de-a6c3-5040-83c2-1346db79cdb1,code0515F1191,3549,29.2,66.1,4.8,149.6,1.08,31.9,51.2,72.2,13.0,222.1,1.53,0.8,14.790193548387096,16.028903225806452,6.606451612903226,1.758967741935484,0.776258064516129,0.016516129032258,normal player
048154c3-9ad2-587d-9f68-a95f92c610b9,MilosCabinet,7410,31.3,62.5,6.2,137.7,0.97,26.1,50.6,68.8,-4.0,211.5,1.25,0.7,15.727371069182388,15.24046540880503,4.385333333333333,3.0137232704402512,0.731949685534591,0.0222767295597484,normal player
2c6a3837-2af5-5aa0-9ac6-4a3063225dae,jayden,0042,21.4,73.1,5.5,119.6,0.87,19.7,46.0,72.8,-13.0,178.9,1.3,0.6,14.7,12.84,6.3,0.88,0.68,0.0,normal player
54b687fb-4ec3-5495-aff1-bca5a2b9e730,dan,dman,21.9,74.3,3.8,122.7,0.92,22.4,53.7,69.8,-10.0,186.6,1.27,0.6,14.813793103448276,13.610172413793103,5.277413793103448,1.185103448275862,0.7406896551724138,0.0,normal player
f85d677b-5e63-5932-a5f4-d048df9cc855,SwaggyP503,1815,30.5,66.1,3.4,165.0,1.16,27.0,53.1,71.6,23.0,247.3,1.43,0.9,15.98516883116883,18.578103896103897,4.220415584415584,2.8618831168831167,0.786155844155844,0.0344805194805194,suspicious
4598dae0-506c-5c41-9c74-3940df72b7e2,romel,3393,26.6,69.2,4.2,128.3,0.9,25.7,50.0,68.5,-4.0,186.6,1.19,0.6,14.875,13.40625,4.34375,1.34375,0.875,0.0,normal player
249ee1d3-f12c-56e2-8f15-65e81ab60109,Prettywhenucry,you,25.6,65.7,8.7,149.7,1.04,27.6,55.0,74.5,2.0,225.1,1.42,0.8,15.981185567010307,16.579381443298967,6.143556701030928,1.5989690721649483,0.7030927835051546,0.0198453608247422,normal player
c51571f8-15b9-5ca6-8cff-9728fd8e8399,numa,dnm,32.6,64.0,3.4,192.4,1.23,32.8,38.1,70.0,36.0,294.3,1.56,1.0,16.049625,19.764375,5.286375,3.33375,0.762,0.142875,most likely smurf
471fd6c7-08f8-5d4d-8d90-b410e403203c,MeatManager,5050,19.0,73.6,7.4,134.2,0.98,18.8,44.7,69.9,1.0,200.8,1.333,0.7,14.772285714285715,14.484928571428572,5.204357142857143,1.8305714285714283,0.7024285714285714,0.0106428571428571,normal player
c34cabd3-25c3-5540-af28-fd502314c4a6,LEBRIIAN,hklv,26.4,66.6,7.0,146.4,0.99,29.2,50.9,70.6,1.0,218.2,1.27,0.8,16.387459770114944,16.247045977011496,4.598551724137932,1.8838850574712644,0.7722758620689656,0.035103448275862,normal player
56a9ac97-4c5a-5b78-af50-a85c31660425,PrDeath,Alt,29.4,65.0,5.6,148.9,1.18,29.4,33.3,69.5,12.0,224.4,1.47,0.8,14.319,16.872,4.218,0.999,0.999,0.111,suspicious
4c5019db-178f-5528-9a12-f4ed72d7a59f,Tmoney,6969,21.9,71.5,6.6,170.4,1.17,22.0,54.4,70.9,23.0,263.5,1.5,0.9,15.368,18.039428571428573,5.061142857142857,3.3902857142857146,1.0102857142857142,0.068,most likely smurf
6aaca4ed-11bd-50eb-aa4c-1457daf8ee0b,june,zxzx,24.5,70.6,4.9,151.0,0.92,24.1,56.7,68.4,1.0,224.4,1.18,0.7,18.177352941176476,16.676470588235297,4.769470588235294,3.4020000000000006,0.6670588235294118,0.0333529411764705,suspicious
33d1818c-fa25-5258-916d-49366a2aeca2,HamSandwich,green,24.9,69.9,5.3,135.1,0.91,21.2,43.4,68.1,-10.0,200.1,1.19,0.7,16.478848484848484,14.913818181818185,4.616181818181818,1.801757575757576,0.7364848484848485,0.0263030303030303,normal player
26b32d63-b22b-5749-98bd-3ad7e33cfc53,102170057,1575,20.1,73.3,6.6,115.5,0.75,18.3,47.2,63.9,-29.0,172.4,1.05,0.6,15.65152,11.66784,4.73888,1.9824,0.58528,0.03776,normal player
556cc7b5-b055-5520-b591-80d7745ff45a,Alucard,poor,21.0,72.9,6.1,137.0,0.98,21.4,54.3,71.0,-0.0,204.0,1.31,0.7,14.400359999999996,14.117999999999997,4.7784,1.5638399999999997,0.6733199999999999,0.0217199999999999,normal player
6762331e-293b-5115-8c5f-06f547dd9d44,Metz,22AL,16.7,78.2,5.1,140.9,1.01,20.0,54.2,71.5,9.0,209.2,1.34,0.7,14.779923076923078,14.962326923076924,4.784192307692308,1.6989615384615386,0.7608846153846155,0.0156346153846153,normal player
033eae2d-70fa-5f7e-bbe0-c8e34218dd5e,blackquak,vor,20.5,69.8,9.6,159.3,1.08,19.1,54.3,71.6,18.0,234.6,1.41,0.8,15.889894736842104,17.14736842105263,5.287105263157894,2.057684210526316,0.8573684210526316,0.028578947368421,suspicious
c346c679-62c8-5b13-9470-e69e940d5456,Dr House,show,27.5,66.4,6.2,154.7,1.18,28.3,55.6,72.4,18.0,236.2,1.46,0.8,14.873,17.6113,4.1005,2.1684,0.973,0.0278,suspicious
4b519ab4-5c5a-5fc1-867a-97e4239bcab1,snoopy,SWAG,29.7,65.1,5.2,150.5,1.03,29.6,44.0,69.4,-4.0,225.8,1.28,0.8,16.133333333333333,16.64,4.053333333333334,2.053333333333333,0.7333333333333333,0.0,suspicious
ba5bed3d-97e5-5b28-8aad-ed924a1c90ba,Meeee,77777,28.0,68.6,3.4,176.4,1.32,28.5,44.4,74.4,38.0,260.2,1.68,0.9,15.34575,20.28525,5.439,1.85925,0.999,0.0555,most likely smurf
b1e12790-47d8-531c-9bd1-6791187fb1ef,Bxmber,7,15.3,77.2,7.6,143.6,1.11,17.4,53.8,72.9,15.0,215.3,1.43,0.8,14.06485714285714,15.602,4.488457142857143,2.0905142857142853,0.6609714285714285,0.0153714285714285,suspicious
7eba1e19-987e-5dfc-aea5-b69787e190a6,Komly ツ,12,23.7,70.1,6.2,138.0,0.86,23.0,53.1,65.9,-13.0,204.7,1.17,0.7,16.21592307692308,13.989807692307693,4.942384615384616,2.736692307692308,0.7556538461538462,0.0408461538461538,suspicious
ed9f3370-2294-51d6-9043-e29e26dc210f,illude,9852,24.4,70.2,5.4,143.1,1.04,21.2,50.9,73.7,8.0,217.4,1.51,0.7,15.212460869565216,15.761295652173912,7.263208695652174,1.9342,0.8498086956521739,0.0132782608695652,normal player
2752e7ad-b61e-50d7-806f-50716aac0740,DragonLover22,4573,17.5,73.2,9.3,152.6,1.5,17.5,77.8,82.2,35.0,242.2,2.08,0.9,10.669714285714283,16.004571428571428,6.223999999999999,1.0002857142857142,1.0002857142857142,0.2222857142857142,most likely smurf
0b54e424-788d-52f9-96e1-667e4e75e6dc,jdot,jmon,41.6,54.7,3.7,137.4,0.94,37.1,50.0,64.8,-9.0,208.1,1.12,0.7,16.5,15.457364341085272,2.976744186046512,2.810077519379845,0.6744186046511628,0.0426356589147286,normal player
11aa48fd-44da-5265-8e38-560fe3890501,Justalad101,2291,26.3,68.3,5.5,143.3,1.09,23.4,47.4,71.6,7.0,213.2,1.35,0.8,14.277648648648649,15.526702702702702,3.8176216216216217,1.3515405405405403,0.6725675675675675,0.0128108108108108,normal player
5a2268e9-14ef-5511-b99f-24345f5b7560,jaggy,bag,23.2,72.0,4.7,145.0,1.18,23.6,45.0,75.0,23.0,216.8,1.69,0.8,12.8,15.075,6.6,1.05,0.575,0.0,normal player
cdf8dc5e-9b95-5b9f-b90b-b12e23309b83,chinchilla4000,420,16.0,79.1,4.9,156.7,0.94,16.0,50.0,70.5,-11.0,253.5,1.24,0.9,17.75,16.75,5.25,1.75,0.25,0.0,normal player
3567c020-4376-5d60-867a-c3f7518d76bc,Pontiac Bandit,0001,23.0,72.8,4.2,150.4,1.18,22.5,53.7,72.7,20.0,230.7,1.48,0.8,14.462386363636364,17.02534090909091,4.3082045454545455,1.794068181818182,0.9275454545454548,0.1098409090909091,suspicious
ea716daf-0d64-57f3-b26c-a74e2bf7b8c8,anwyl,uwu,21.5,73.1,5.4,149.4,1.03,22.5,53.0,72.6,4.0,226.9,1.34,0.8,16.506117021276594,17.0643085106383,5.009627659574468,2.455478723404255,0.7865425531914894,0.0028191489361702,suspicious
e62d8b15-2af0-5493-a382-747d18a0f5b0,INFINITE VOID,123,17.9,77.2,4.9,160.4,1.09,18.0,57.1,71.2,12.0,246.3,1.42,0.8,16.00584375,17.50471875,5.210375,3.3189375,0.69590625,0.01784375,most likely smurf
80a0a67b-70d1-514f-b12e-1920029a1f6f,nasram,mari,22.1,69.8,8.1,107.9,0.61,18.9,27.4,60.8,-45.0,156.4,0.87,0.5,17.57173913043478,10.781304347826085,4.526956521739129,1.4891304347826084,0.5837391304347825,0.0,normal player
3ce994d2-f0c1-5331-878f-9e929f2dc3a9,FAZE Gabi,h8tr,18.7,72.8,8.5,127.7,0.83,19.9,49.0,62.5,-14.0,194.5,1.11,0.7,16.129166666666666,13.434166666666666,4.5325,2.000833333333333,0.5512499999999999,0.0204166666666666,normal player
38c197ef-8e4f-5300-acfc-7636e35075c3,somisomi,sigma,28.2,66.5,5.3,141.9,0.9,27.4,51.0,69.0,-13.0,212.7,1.21,0.7,17.3944,15.6128,5.4468,2.176,0.6732,0.034,normal player
369a6316-6f30-5c19-8f5f-dcce71d0b3f8,SacredSilence111,NA1,23.8,70.4,5.7,160.9,1.34,19.6,50.7,73.8,35.0,249.1,1.69,0.9,13.625625000000005,18.22383333333334,4.837625000000001,2.3800833333333338,0.8168333333333335,0.0352083333333333,suspicious
9b826e5d-18da-580a-a63d-be498aff2d0e,bdawg james,brndn,29.3,67.1,3.6,154.2,1.12,27.8,53.9,73.0,19.0,228.1,1.49,0.8,14.979708333333331,16.787604166666664,5.5359791666666665,2.223375,0.8534166666666666,0.0112291666666666,suspicious
2a779813-083c-5991-a444-9bffe86d7f67,Collzn,Goob,22.1,72.4,5.5,146.2,1.09,25.4,57.4,70.8,8.0,221.4,1.38,0.8,15.280575757575756,16.715575757575756,4.305,1.8698484848484849,0.7479393939393939,0.026090909090909,suspicious
b6152663-852a-55c1-8746-e03034150e81,Sukhdeep Sidhu,singh,24.3,71.5,4.2,141.9,0.99,24.3,44.8,71.8,4.0,211.4,1.36,0.7,14.939076923076922,14.74953846153846,5.513846153846154,1.929846153846153,0.7926153846153845,0.0516923076923076,normal player
ff042635-087e-5033-8d72-6cb51cd1e6ef,Eclipse,72823,31.5,62.9,5.6,120.0,0.87,31.9,48.0,64.2,-14.0,176.5,1.21,0.6,14.04,12.24,4.76,1.8,0.76,0.12,normal player
869cbf7d-2a19-573a-91fd-0468fedd9cbf,Ramen,0907,17.3,73.1,9.5,124.0,0.73,19.1,54.3,66.1,-39.0,185.0,1.02,0.6,17.919,13.117736842105264,5.115631578947368,2.3148947368421053,0.6287368421052631,0.0,normal player
da1542bd-6ac4-5a30-892f-ff29323b7cab,UglyBashtard,7556,30.7,62.0,7.3,161.1,1.14,30.7,54.5,73.2,23.0,242.7,1.44,0.8,15.804999999999998,17.984999999999996,4.723333333333333,2.0891666666666664,0.8174999999999999,0.0,suspicious
136bfd0a-19f8-5db1-b9fa-6855ca8a5053,net metering,solar,19.9,73.4,6.7,145.3,1.09,19.8,37.5,71.6,13.0,218.4,1.48,0.8,15.325,16.725,6.0,2.025,0.85,0.0,normal player
497dc2fe-d9e6-58f2-970b-fd314c6b4f40,misft,1,19.0,75.0,5.9,145.9,1.1,17.1,55.2,73.4,14.0,222.6,1.53,0.8,14.168,15.6515,5.9915,1.886,0.7935,0.0344999999999999,suspicious
a1d944cf-1aff-5fac-ab4d-a899e76d5984,G2 Cr0wzo,yay,22.2,70.9,7.0,141.8,1.0,22.1,40.4,74.1,7.0,213.2,1.43,0.7,14.629052631578949,14.60778947368421,6.293894736842105,1.8286315789473684,0.7016842105263158,0.0,normal player
ae394e5d-ebc3-55ef-b66e-087aaceae6be,POOPYPRINCE,bdd,14.8,73.9,11.3,165.3,1.3,14.8,66.7,77.5,31.0,262.1,1.79,0.9,12.9398,16.8751,6.2698,2.2678,1.0005,0.0667,most likely smurf
837f89d5-0bf7-57c0-9228-5c889925bae7,Tofoo,220,36.7,58.5,4.8,153.5,1.17,34.1,55.0,72.0,17.0,230.4,1.45,0.8,14.73,17.21,4.08,2.41,0.75,0.03,suspicious
802b62f5-a64b-5c9b-83e9-f0618eb0092e,Liε,Lie,18.8,76.1,5.2,146.0,0.98,20.7,38.9,70.7,-6.0,222.6,1.25,0.8,15.921214285714283,15.671142857142856,4.223428571428571,2.222857142857143,0.6946428571428571,0.0555714285714285,normal player
84f63f0d-928b-5fc0-9ddf-3d4cb27c23bc,Rtz,1234,21.7,71.7,6.5,127.3,0.95,21.9,47.1,72.7,-3.0,191.0,1.4,0.7,14.772272727272728,13.987272727272726,6.693909090909091,1.6128181818181817,0.8706363636363635,0.0,normal player
21ac22b5-7d5f-5a88-bec2-2d7d2a925751,香香软软小面包,qaq,24.9,69.3,5.8,134.9,0.9,24.1,40.7,70.9,-9.0,202.3,1.28,0.7,15.984000000000002,14.43,6.0680000000000005,1.7760000000000002,0.407,0.037,normal player
